schema_version,run_id,agent_id,agent_version,request_index,text_index,category,source,role,path,chars,tokens,preview
hibench.benchmark.v1,claude-code-2.1.131-hi,claude-code,2.1.131,2,6,system_prompt,main_instructions,,system.2.text,25963,5369,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.132-hi,claude-code,2.1.132,1,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.132-hi,claude-code,2.1.132,1,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.132-hi,claude-code,2.1.132,1,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.132-hi,claude-code,2.1.132,1,4,system_prompt,main_instructions,,system.0.text,85,33,x-anthropic-billing-header: cc_version=2.1.132.05f; cc_entrypoint=sdk-cli; cch=b64ca;
hibench.benchmark.v1,claude-code-2.1.132-hi,claude-code,2.1.132,1,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.132-hi,claude-code,2.1.132,1,6,system_prompt,main_instructions,,system.2.text,25963,5369,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.133-hi,claude-code,2.1.133,1,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.133-hi,claude-code,2.1.133,1,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.133-hi,claude-code,2.1.133,1,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.133-hi,claude-code,2.1.133,1,4,system_prompt,main_instructions,,system.0.text,85,33,x-anthropic-billing-header: cc_version=2.1.133.06a; cc_entrypoint=sdk-cli; cch=d7443;
hibench.benchmark.v1,claude-code-2.1.133-hi,claude-code,2.1.133,1,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.133-hi,claude-code,2.1.133,1,6,system_prompt,main_instructions,,system.2.text,25963,5369,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.136-hi,claude-code,2.1.136,1,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.136-hi,claude-code,2.1.136,1,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.136-hi,claude-code,2.1.136,1,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.136-hi,claude-code,2.1.136,1,4,system_prompt,main_instructions,,system.0.text,85,34,x-anthropic-billing-header: cc_version=2.1.136.14b; cc_entrypoint=sdk-cli; cch=ed54d;
hibench.benchmark.v1,claude-code-2.1.136-hi,claude-code,2.1.136,1,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.136-hi,claude-code,2.1.136,1,6,system_prompt,main_instructions,,system.2.text,25963,5369,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.137-hi,claude-code,2.1.137,1,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.137-hi,claude-code,2.1.137,1,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.137-hi,claude-code,2.1.137,1,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.137-hi,claude-code,2.1.137,1,4,system_prompt,main_instructions,,system.0.text,85,35,x-anthropic-billing-header: cc_version=2.1.137.0a2; cc_entrypoint=sdk-cli; cch=f61a4;
hibench.benchmark.v1,claude-code-2.1.137-hi,claude-code,2.1.137,1,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.137-hi,claude-code,2.1.137,1,6,system_prompt,main_instructions,,system.2.text,25963,5369,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.138-hi,claude-code,2.1.138,2,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.138-hi,claude-code,2.1.138,2,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.138-hi,claude-code,2.1.138,2,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.138-hi,claude-code,2.1.138,2,4,system_prompt,main_instructions,,system.0.text,85,34,x-anthropic-billing-header: cc_version=2.1.138.1a3; cc_entrypoint=sdk-cli; cch=abb74;
hibench.benchmark.v1,claude-code-2.1.138-hi,claude-code,2.1.138,2,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.138-hi,claude-code,2.1.138,2,6,system_prompt,main_instructions,,system.2.text,25963,5369,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.139-hi,claude-code,2.1.139,2,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.139-hi,claude-code,2.1.139,2,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.139-hi,claude-code,2.1.139,2,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.139-hi,claude-code,2.1.139,2,4,system_prompt,main_instructions,,system.0.text,85,33,x-anthropic-billing-header: cc_version=2.1.139.b1c; cc_entrypoint=sdk-cli; cch=5adec;
hibench.benchmark.v1,claude-code-2.1.139-hi,claude-code,2.1.139,2,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.139-hi,claude-code,2.1.139,2,6,system_prompt,main_instructions,,system.2.text,26367,5468,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.140-hi,claude-code,2.1.140,2,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.140-hi,claude-code,2.1.140,2,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.140-hi,claude-code,2.1.140,2,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.140-hi,claude-code,2.1.140,2,4,system_prompt,main_instructions,,system.0.text,85,32,x-anthropic-billing-header: cc_version=2.1.140.305; cc_entrypoint=sdk-cli; cch=bd079;
hibench.benchmark.v1,claude-code-2.1.140-hi,claude-code,2.1.140,2,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.140-hi,claude-code,2.1.140,2,6,system_prompt,main_instructions,,system.2.text,26371,5470,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.141-hi,claude-code,2.1.141,2,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.141-hi,claude-code,2.1.141,2,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.141-hi,claude-code,2.1.141,2,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.141-hi,claude-code,2.1.141,2,4,system_prompt,main_instructions,,system.0.text,85,33,x-anthropic-billing-header: cc_version=2.1.141.e27; cc_entrypoint=sdk-cli; cch=257b7;
hibench.benchmark.v1,claude-code-2.1.141-hi,claude-code,2.1.141,2,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.141-hi,claude-code,2.1.141,2,6,system_prompt,main_instructions,,system.2.text,26371,5470,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.142-hi,claude-code,2.1.142,2,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.142-hi,claude-code,2.1.142,2,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.142-hi,claude-code,2.1.142,2,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.142-hi,claude-code,2.1.142,2,4,system_prompt,main_instructions,,system.0.text,85,34,x-anthropic-billing-header: cc_version=2.1.142.1aa; cc_entrypoint=sdk-cli; cch=56e74;
hibench.benchmark.v1,claude-code-2.1.142-hi,claude-code,2.1.142,2,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.142-hi,claude-code,2.1.142,2,6,system_prompt,main_instructions,,system.2.text,26372,5470,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.143-hi,claude-code,2.1.143,2,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.143-hi,claude-code,2.1.143,2,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.143-hi,claude-code,2.1.143,2,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.143-hi,claude-code,2.1.143,2,4,system_prompt,main_instructions,,system.0.text,85,33,x-anthropic-billing-header: cc_version=2.1.143.f09; cc_entrypoint=sdk-cli; cch=4179e;
hibench.benchmark.v1,claude-code-2.1.143-hi,claude-code,2.1.143,2,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.143-hi,claude-code,2.1.143,2,6,system_prompt,main_instructions,,system.2.text,26372,5470,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.144-hi,claude-code,2.1.144,1,1,system_prompt,skills_instructions,user,messages.0.content.0.text,2611,611,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.144-hi,claude-code,2.1.144,1,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
hibench.benchmark.v1,claude-code-2.1.144-hi,claude-code,2.1.144,1,3,user_prompt,user_prompt,user,messages.0.content.2.text,2,1,Hi
hibench.benchmark.v1,claude-code-2.1.144-hi,claude-code,2.1.144,1,4,system_prompt,main_instructions,,system.0.text,85,33,x-anthropic-billing-header: cc_version=2.1.144.78a; cc_entrypoint=sdk-cli; cch=60677;
hibench.benchmark.v1,claude-code-2.1.144-hi,claude-code,2.1.144,1,5,system_prompt,main_instructions,,system.1.text,62,15,"You are a Claude agent, built on Anthropic's Claude Agent SDK."
hibench.benchmark.v1,claude-code-2.1.144-hi,claude-code,2.1.144,1,6,system_prompt,main_instructions,,system.2.text,26372,5470,"
You are an interactive agent that helps users with software engineering tasks. Use the instructions below and the tools"
hibench.benchmark.v1,claude-code-2.1.145-hi,claude-code,2.1.145,2,1,system_prompt,skills_instructions,user,messages.0.content.0.text,3241,745,"<system-reminder>
The following skills are available for use with the Skill tool:

- update-config: Use this skill to co"
hibench.benchmark.v1,claude-code-2.1.145-hi,claude-code,2.1.145,2,2,environment_context,injected_user_context,user,messages.0.content.1.text,306,70,"<system-reminder>
As you answer the user's questions, you can use the following context:
# currentDate
Today's date is 2"
